provider,spec_file,path,method,operationId,summary,description,has_summary,has_description,has_operationId,deprecated
hubspot,Events/Send Event Completions/Rollouts/669/v3/sendEventCompletions.json,/events/v3/send/batch,POST,post-/events/v3/send/batch_send,Send a batch of event occurrences,Send multiple event occurrences at once.,true,true,true,false
hubspot,Marketing/Marketing Emails/Rollouts/145892/v3/marketingEmails.json,/marketing/v3/emails,POST,post-/marketing/v3/emails_/marketing/v3/emails,,,false,false,true,false
hubspot,Marketing/Marketing Events/Rollouts/129888/v3/marketingEvents.json,/marketing/v3/marketing-events/events,POST,post-/marketing/v3/marketing-events/events_create,Create a marketing event,Creates a new marketing event in HubSpot,true,true,true,false
hubspot,Marketing/Marketing Events/Rollouts/129888/v3/marketingEvents.json,/marketing/v3/marketing-events/events/upsert,POST,post-/marketing/v3/marketing-events/events/upsert_upsert,Create or Update Multiple Marketing Events,"Upserts multiple Marketing Events. If a Marketing Event with the specified ID already exists, it will be updated; otherwise, a new event will be created.

Only Marketing Events originally created by the same app can be updated.",true,true,true,false
hubspot,Marketing/Marketing Events/Rollouts/129888/v3/marketingEvents.json,/marketing/v3/marketing-events/{objectId}/attendance/{subscriberState}/create,POST,post-/marketing/v3/marketing-events/{objectId}/attendance/{subscriberState}/create_recordByContactId,Record Participants by ContactId with Marketing Event Object Id,"Records the participation of multiple HubSpot contacts in a Marketing Event using their HubSpot contact IDs.

Additional Functionality:
- Adds a timeline event to the contacts.

Allowed Properties:
For the state ""attend"":
- joinedAt
- leftAt",true,true,true,false
hubspot,CMS/Media Bridge/Rollouts/787/v1/mediaBridge.json,/media-bridge/v1/{appId}/settings/oembed-domains,POST,post-/media-bridge/v1/{appId}/settings/oembed-domains,Set up a new oEmbed domain,Set up a new oEmbed domain for your media bridge app.,true,true,true,false
hubspot,Test/At Test Api/Rollouts/144911/2027-03-beta/atTestApi.json,/public/api/versioning/test/2027-03-beta/widgets,POST,post-/public/api/versioning/test/2027-03-beta/widgets,,,false,false,true,false
hubspot,Settings/Multicurrency/Rollouts/145897/v3/multicurrency.json,/settings/v3/currencies/exchange-rates/update-visibility,POST,post-/settings/v3/currencies/exchange-rates/update-visibility,Change the visibility of a specific currency pairs,Change the visibility setting for a currency pair. This will hide or display a currency pair for users in the HubSpot app.,true,true,true,false
hubspot,Webhooks Journal/Webhooks Journal/Rollouts/334885/2027-03-beta/webhooksJournal.json,/webhooks-journal/journal-local/2027-03-beta/batch/read,POST,post-/webhooks-journal/journal-local/2027-03-beta/batch/read_/webhooks-journal/journal-local/2027-03-beta/batch/read,Batch read,"Execute a batch read operation on the webhooks journal. This endpoint allows you to retrieve a batch of webhook journal entries by providing the necessary input data. It is useful for processing multiple records in a single request, streamlining data retrieval tasks.",true,true,true,false
hubspot,Analytics/Reporting/Rollouts/327896/2027-03-beta/reporting.json,/analytics/reporting/2027-03-beta/dashboards/{dashboardId}/widgets/{reportId},PUT,put-/analytics/reporting/2027-03-beta/dashboards/{dashboardId}/widgets/{reportId},Add report to dashboard,"Adds a single report to a dashboard. The report widget is appended to the end of the existing dashboard layout. If the report is already on the dashboard, does not exist, or the requesting user doesn't have permission to access it, does nothing. Check the dashboard in the response to determine whether the report was successfully added.

Dashboards cannot have more than 50 reports on them; attempting to add beyond that limit will fail.",true,true,true,false
hubspot,Webhooks/Webhooks/Rollouts/334885/2027-03-beta/webhooks.json,/app-webhooks/2027-03-beta/{appId}/settings,PUT,put-/app-webhooks/2027-03-beta/{appId}/settings_/app-webhooks/2027-03-beta/{appId}/settings,,,false,false,true,false
hubspot,Automation/Sequences/Rollouts/321890/2026-09/sequences.json,/automation/sequences/2026-09/serviceaccounts/sequences/{sequenceId},PUT,put-/automation/sequences/2026-09/serviceaccounts/sequences/{sequenceId},Update sequence,"Update an existing sequence in your HubSpot account using its unique identifier. This endpoint allows you to modify the sequence settings, steps, and dependencies. Ensure that the sequenceId provided in the path is valid and corresponds to the sequence you wish to update. Please note: the scopes for this endpoint requires user-level access and will not work for existing apps with portal-level access.",true,true,true,false
hubspot,Automation/Actions V4/Rollouts/148901/v4/actionsV4.json,/automation/v4/actions/{appId}/{definitionId}/functions/{functionType},PUT,put-/automation/v4/actions/{appId}/{definitionId}/functions/{functionType}_createOrReplaceByFunctionType,Insert a function for a definition,Add a function for a given definition.,true,true,true,false
hubspot,Automation/Actions V4/Rollouts/148901/v4/actionsV4.json,/automation/v4/actions/{appId}/{definitionId}/functions/{functionType}/{functionId},PUT,put-/automation/v4/actions/{appId}/{definitionId}/functions/{functionType}/{functionId}_createOrReplace,Update a function for a definition,Update a function for a given definition by ID.,true,true,true,false
hubspot,Automation/Automation V4/Rollouts/144908/v4/automationV4.json,/automation/v4/flows/{flowId},PUT,put-/automation/v4/flows/{flowId},Update a workflow,Update the details of an existing automation flow by providing the necessary information in the request body.,true,true,true,false
hubspot,CMS/Blog Settings/Rollouts/635/v3/blogSettings.json,/cms/v3/blog-settings/settings/multi-language/set-new-lang-primary,PUT,put-/cms/v3/blog-settings/settings/multi-language/set-new-lang-primary,Set primary language to match a specific blog,Set a blog as the primary language of a multi-language group.,true,true,true,false
hubspot,CMS/Authors/Rollouts/635/v3/authors.json,/cms/v3/blogs/authors/multi-language/set-new-lang-primary,PUT,put-/cms/v3/blogs/authors/multi-language/set-new-lang-primary_setLangPrimary,Set a new primary language,Set a Blog Author as the primary language of a multi-language group.,true,true,true,false
hubspot,CMS/Posts/Rollouts/635/v3/posts.json,/cms/v3/blogs/posts/multi-language/set-new-lang-primary,PUT,put-/cms/v3/blogs/posts/multi-language/set-new-lang-primary_setLangPrimary,Set a new primary language,Set the primary language of a [multi-language group](https://developers.hubspot.com/docs/guides/cms/content/multi-language-content) to the language of the provided post (specified as an ID in the request body),true,true,true,false
hubspot,CMS/Tags/Rollouts/635/v3/tags.json,/cms/v3/blogs/tags/multi-language/set-new-lang-primary,PUT,put-/cms/v3/blogs/tags/multi-language/set-new-lang-primary_setLangPrimary,Set a new primary language,Set a Blog Tag as the primary language of a multi-language group.,true,true,true,false
hubspot,CMS/Hubdb/Rollouts/243927/v3/hubdb.json,/cms/v3/hubdb/tables/{tableIdOrName}/rows/{rowId}/draft,PUT,put-/cms/v3/hubdb/tables/{tableIdOrName}/rows/{rowId}/draft_replaceDraftTableRow,Replace an existing row,"Replace a single row in the draft version of a table. All column values must be specified. If a column has a value in the target table and this request doesn't define that value, it will be deleted.
See the ""Create a row"" endpoint for instructions on how to format the JSON row definitions.",true,true,true,false
hubspot,CMS/Pages/Rollouts/59888/v3/pages.json,/cms/v3/pages/landing-pages/multi-language/set-new-lang-primary,PUT,put-/cms/v3/pages/landing-pages/multi-language/set-new-lang-primary_setLangPrimary,Set a new primary language,Set a landing page as the primary language of a multi-language group.,true,true,true,false
hubspot,CMS/Pages/Rollouts/59888/v3/pages.json,/cms/v3/pages/site-pages/multi-language/set-new-lang-primary,PUT,put-/cms/v3/pages/site-pages/multi-language/set-new-lang-primary_setLangPrimary,Set a new primary language,Set a site page as the primary language of a multi-language group.,true,true,true,false
hubspot,CMS/Source Code/Rollouts/140886/v3/sourceCode.json,/cms/v3/source-code/{environment}/content/{path},PUT,put-/cms/v3/source-code/{environment}/content/{path}_createOrUpdate,Create or update a file,Upserts a file at the specified path in the specified environment. Accepts multipart/form-data content type.,true,true,true,false
hubspot,Conversations/Conversations/Rollouts/54902/v3/conversations.json,/conversations/conversations/v3/threads/{threadId}/assignee,PUT,put-/conversations/conversations/v3/threads/{threadId}/assignee_/conversations/conversations/v3/threads/{threadId}/assignee,,,false,false,true,false
hubspot,CRM/Lists/Rollouts/327894/2026-09/lists.json,/crm/lists/2026-09/folders/move-list,PUT,put-/crm/lists/2026-09/folders/move-list,Move List,Move a list to a different folder within your HubSpot account. This operation requires specifying the list and the target folder. It is useful for organizing lists into different categories or structures.,true,true,true,false
hubspot,CRM/Lists/Rollouts/327894/2026-09/lists.json,/crm/lists/2026-09/folders/{folderId}/move/{newParentFolderId},PUT,put-/crm/lists/2026-09/folders/{folderId}/move/{newParentFolderId},Move Folder,Move a folder to a new parent folder within the CRM lists. This operation is useful for reorganizing your folder structure by changing the parent folder of a specified folder.,true,true,true,false
hubspot,CRM/Lists/Rollouts/327894/2026-09/lists.json,/crm/lists/2026-09/folders/{folderId}/rename,PUT,put-/crm/lists/2026-09/folders/{folderId}/rename,Rename folder,Rename an existing folder in the CRM lists by specifying the folder's ID and the new desired name. This can be useful for organizing and updating folder structures within your account.,true,true,true,false
hubspot,CRM/Lists/Rollouts/327894/2026-09/lists.json,/crm/lists/2026-09/{listId}/memberships/add,PUT,put-/crm/lists/2026-09/{listId}/memberships/add,Add memberships,"Add memberships to a specified list in your HubSpot account. This endpoint allows you to add multiple memberships to a list identified by the listId. It is useful for managing list memberships in bulk, ensuring that the specified records are included in the list.",true,true,true,false
