row_id,provider,method,path,operationId,truth,confidence,predicted,step,rule,source,matched,verdict
e1011,docusign,GET,/v2.1/accounts/{accountId}/templates/{templateId},Templates_GetTemplate,r,high,r,1,method,floor,,exact
e1012,docusign,PUT,/v2.1/accounts/{accountId}/templates/{templateId},Templates_PutTemplate,w,high,w,2,method-floor,floor,,exact
e1013,docusign,PUT,/v2.1/accounts/{accountId}/templates/{templateId}/{templatePart},Templates_PutTemplatePart,x,high,w,2,method-floor,floor,,leak
e1014,docusign,DELETE,/v2.1/accounts/{accountId}/templates/{templateId}/{templatePart},Templates_DeleteTemplatePart,x,high,w,2,method-floor,floor,,leak
e1015,docusign,GET,/v2.1/accounts/{accountId}/templates/{templateId}/custom_fields,CustomFields_GetTemplateCustomFields,r,high,r,1,method,floor,,exact
e1016,docusign,PUT,/v2.1/accounts/{accountId}/templates/{templateId}/custom_fields,CustomFields_PutTemplateCustomFields,w,high,w,2,method-floor,floor,,exact
e1017,docusign,POST,/v2.1/accounts/{accountId}/templates/{templateId}/custom_fields,CustomFields_PostTemplateCustomFields,x,low,x,3,floor-post,floor,,exact
e1018,docusign,DELETE,/v2.1/accounts/{accountId}/templates/{templateId}/custom_fields,CustomFields_DeleteTemplateCustomFields,w,high,w,2,method-floor,floor,,exact
e1019,docusign,GET,/v2.1/accounts/{accountId}/templates/{templateId}/documents,Documents_GetTemplateDocuments,r,high,r,1,method,floor,,exact
e1020,docusign,PUT,/v2.1/accounts/{accountId}/templates/{templateId}/documents,Documents_PutTemplateDocuments,x,low,w,2,method-floor,floor,,leak
e1021,docusign,DELETE,/v2.1/accounts/{accountId}/templates/{templateId}/documents,Documents_DeleteTemplateDocuments,w,high,w,2,method-floor,floor,,exact
e1022,docusign,GET,/v2.1/accounts/{accountId}/templates/{templateId}/documents/{documentId},Documents_GetTemplateDocument,r,high,r,1,method,floor,,exact
e1023,docusign,PUT,/v2.1/accounts/{accountId}/templates/{templateId}/documents/{documentId},Documents_PutTemplateDocument,w,high,w,2,method-floor,floor,,exact
e1024,docusign,GET,/v2.1/accounts/{accountId}/templates/{templateId}/documents/{documentId}/fields,DocumentFields_GetTemplateDocumentFields,r,high,r,1,method,floor,,exact
e1025,docusign,PUT,/v2.1/accounts/{accountId}/templates/{templateId}/documents/{documentId}/fields,DocumentFields_PutTemplateDocumentFields,w,high,w,2,method-floor,floor,,exact
e1026,docusign,POST,/v2.1/accounts/{accountId}/templates/{templateId}/documents/{documentId}/fields,DocumentFields_PostTemplateDocumentFields,x,high,x,3,floor-post,floor,,exact
e1027,docusign,DELETE,/v2.1/accounts/{accountId}/templates/{templateId}/documents/{documentId}/fields,DocumentFields_DeleteTemplateDocumentFields,w,high,w,2,method-floor,floor,,exact
e1028,docusign,GET,/v2.1/accounts/{accountId}/templates/{templateId}/documents/{documentId}/html_definitions,ResponsiveHtml_GetTemplateDocumentHtmlDefinitions,r,high,r,1,method,floor,,exact
e1029,docusign,GET,/v2.1/accounts/{accountId}/templates/{templateId}/documents/{documentId}/pages,Pages_GetTemplatePageImages,r,high,r,1,method,floor,,exact
e1030,docusign,DELETE,/v2.1/accounts/{accountId}/templates/{templateId}/documents/{documentId}/pages/{pageNumber},Pages_DeleteTemplatePage,w,high,w,2,method-floor,floor,,exact
e1031,docusign,GET,/v2.1/accounts/{accountId}/templates/{templateId}/documents/{documentId}/pages/{pageNumber}/page_image,Pages_GetTemplatePageImage,r,high,r,1,method,floor,,exact
e1032,docusign,PUT,/v2.1/accounts/{accountId}/templates/{templateId}/documents/{documentId}/pages/{pageNumber}/page_image,Pages_PutTemplatePageImage,w,high,w,2,method-floor,floor,,exact
e1033,docusign,GET,/v2.1/accounts/{accountId}/templates/{templateId}/documents/{documentId}/pages/{pageNumber}/tabs,Tabs_GetTemplatePageTabs,r,high,r,1,method,floor,,exact
e1034,docusign,POST,/v2.1/accounts/{accountId}/templates/{templateId}/documents/{documentId}/responsive_html_preview,ResponsiveHtml_PostTemplateDocumentResponsiveHtmlPreview,r,high,x,3,floor-post,floor,,over-tight
e1035,docusign,GET,/v2.1/accounts/{accountId}/templates/{templateId}/documents/{documentId}/tabs,Tabs_GetTemplateDocumentTabs,r,high,r,1,method,floor,,exact
e1036,docusign,PUT,/v2.1/accounts/{accountId}/templates/{templateId}/documents/{documentId}/tabs,Tabs_PutTemplateDocumentTabs,w,high,w,2,method-floor,floor,,exact
e1037,docusign,POST,/v2.1/accounts/{accountId}/templates/{templateId}/documents/{documentId}/tabs,Tabs_PostTemplateDocumentTabs,x,high,x,3,floor-post,floor,,exact
e1038,docusign,DELETE,/v2.1/accounts/{accountId}/templates/{templateId}/documents/{documentId}/tabs,Tabs_DeleteTemplateDocumentTabs,w,high,w,2,method-floor,floor,,exact
e1039,docusign,GET,/v2.1/accounts/{accountId}/templates/{templateId}/html_definitions,ResponsiveHtml_GetTemplateHtmlDefinitions,r,high,r,1,method,floor,,exact
e1040,docusign,GET,/v2.1/accounts/{accountId}/templates/{templateId}/lock,Lock_GetTemplateLock,r,high,r,1,method,floor,,exact
e1041,docusign,PUT,/v2.1/accounts/{accountId}/templates/{templateId}/lock,Lock_PutTemplateLock,w,high,w,2,method-floor,floor,,exact
e1042,docusign,POST,/v2.1/accounts/{accountId}/templates/{templateId}/lock,Lock_PostTemplateLock,x,high,x,3,floor-post,floor,,exact
e1043,docusign,DELETE,/v2.1/accounts/{accountId}/templates/{templateId}/lock,Lock_DeleteTemplateLock,w,high,w,2,method-floor,floor,,exact
e1044,docusign,GET,/v2.1/accounts/{accountId}/templates/{templateId}/notification,Notification_GetTemplatesTemplateIdNotification,r,high,r,1,method,floor,,exact
e1045,docusign,PUT,/v2.1/accounts/{accountId}/templates/{templateId}/notification,Notification_PutTemplatesTemplateIdNotification,w,high,w,2,method-floor,floor,,exact
e1046,docusign,GET,/v2.1/accounts/{accountId}/templates/{templateId}/recipients,Recipients_GetTemplateRecipients,r,high,r,1,method,floor,,exact
e1047,docusign,PUT,/v2.1/accounts/{accountId}/templates/{templateId}/recipients,Recipients_PutTemplateRecipients,w,high,w,2,method-floor,floor,,exact
e1048,docusign,POST,/v2.1/accounts/{accountId}/templates/{templateId}/recipients,Recipients_PostTemplateRecipients,x,high,x,3,floor-post,floor,,exact
e1049,docusign,DELETE,/v2.1/accounts/{accountId}/templates/{templateId}/recipients,Recipients_DeleteTemplateRecipients,w,low,w,2,method-floor,floor,,exact
e1050,docusign,DELETE,/v2.1/accounts/{accountId}/templates/{templateId}/recipients/{recipientId},Recipients_DeleteTemplateRecipient,w,low,w,2,method-floor,floor,,exact
e1051,docusign,GET,/v2.1/accounts/{accountId}/templates/{templateId}/recipients/{recipientId}/document_visibility,Recipients_GetTemplateRecipientDocumentVisibility,r,high,r,1,method,floor,,exact
e1052,docusign,PUT,/v2.1/accounts/{accountId}/templates/{templateId}/recipients/{recipientId}/document_visibility,Recipients_PutTemplateRecipientDocumentVisibility,x,low,w,2,method-floor,floor,,leak
e1053,docusign,GET,/v2.1/accounts/{accountId}/templates/{templateId}/recipients/{recipientId}/tabs,Recipients_GetTemplateRecipientTabs,r,high,r,1,method,floor,,exact
e1054,docusign,PUT,/v2.1/accounts/{accountId}/templates/{templateId}/recipients/{recipientId}/tabs,Recipients_PutTemplateRecipientTabs,w,low,w,2,method-floor,floor,,exact
e1055,docusign,POST,/v2.1/accounts/{accountId}/templates/{templateId}/recipients/{recipientId}/tabs,Recipients_PostTemplateRecipientTabs,x,high,x,3,floor-post,floor,,exact
e1056,docusign,DELETE,/v2.1/accounts/{accountId}/templates/{templateId}/recipients/{recipientId}/tabs,Recipients_DeleteTemplateRecipientTabs,w,high,w,2,method-floor,floor,,exact
e1057,docusign,PUT,/v2.1/accounts/{accountId}/templates/{templateId}/recipients/document_visibility,Recipients_PutTemplateRecipientsDocumentVisibility,x,low,w,2,method-floor,floor,,leak
e1058,docusign,POST,/v2.1/accounts/{accountId}/templates/{templateId}/responsive_html_preview,ResponsiveHtml_PostTemplateResponsiveHtmlPreview,r,high,x,3,floor-post,floor,,over-tight
e1059,docusign,POST,/v2.1/accounts/{accountId}/templates/{templateId}/views/edit,Views_PostTemplateEditView,x,low,x,3,floor-post,floor,,exact
e1060,docusign,POST,/v2.1/accounts/{accountId}/templates/{templateId}/views/recipient_preview,Views_PostTemplateRecipientPreview,r,low,x,3,floor-post,floor,,over-tight
e1061,docusign,GET,/v2.1/accounts/{accountId}/templates/{templateId}/workflow,TemplateWorkflowDefinition_GetTemplateWorkflowDefinition,r,high,r,1,method,floor,,exact
e1062,docusign,PUT,/v2.1/accounts/{accountId}/templates/{templateId}/workflow,TemplateWorkflowDefinition_PutTemplateWorkflowDefinition,w,high,w,2,method-floor,floor,,exact
e1063,docusign,DELETE,/v2.1/accounts/{accountId}/templates/{templateId}/workflow,TemplateWorkflowDefinition_DeleteTemplateWorkflowDefinition,w,high,w,2,method-floor,floor,,exact
e1064,docusign,GET,/v2.1/accounts/{accountId}/templates/{templateId}/workflow/scheduledSending,TemplateWorkflowScheduledSending_GetTemplateScheduledSendingDefinition,r,high,r,1,method,floor,,exact
e1065,docusign,PUT,/v2.1/accounts/{accountId}/templates/{templateId}/workflow/scheduledSending,TemplateWorkflowScheduledSending_PutTemplateScheduledSendingDefinition,w,low,w,2,method-floor,floor,,exact
e1066,docusign,DELETE,/v2.1/accounts/{accountId}/templates/{templateId}/workflow/scheduledSending,TemplateWorkflowScheduledSending_DeleteTemplateScheduledSendingDefinition,w,high,w,2,method-floor,floor,,exact
e1067,docusign,POST,/v2.1/accounts/{accountId}/templates/{templateId}/workflow/steps,TemplateWorkflowStep_PostTemplateWorkflowStepDefinition,x,low,x,3,floor-post,floor,,exact
e1068,docusign,GET,/v2.1/accounts/{accountId}/templates/{templateId}/workflow/steps/{workflowStepId},TemplateWorkflowStep_GetTemplateWorkflowStepDefinition,r,high,r,1,method,floor,,exact
e1069,docusign,PUT,/v2.1/accounts/{accountId}/templates/{templateId}/workflow/steps/{workflowStepId},TemplateWorkflowStep_PutTemplateWorkflowStepDefinition,w,high,w,2,method-floor,floor,,exact
e1070,docusign,DELETE,/v2.1/accounts/{accountId}/templates/{templateId}/workflow/steps/{workflowStepId},TemplateWorkflowStep_DeleteTemplateWorkflowStepDefinition,w,high,w,2,method-floor,floor,,exact
e1071,docusign,GET,/v2.1/accounts/{accountId}/templates/{templateId}/workflow/steps/{workflowStepId}/delayedRouting,TemplateWorkflowDelayedRouting_GetTemplateDelayedRoutingDefinition,r,high,r,1,method,floor,,exact
e1072,docusign,PUT,/v2.1/accounts/{accountId}/templates/{templateId}/workflow/steps/{workflowStepId}/delayedRouting,TemplateWorkflowDelayedRouting_PutTemplateDelayedRoutingDefinition,w,high,w,2,method-floor,floor,,exact
e1073,docusign,DELETE,/v2.1/accounts/{accountId}/templates/{templateId}/workflow/steps/{workflowStepId}/delayedRouting,TemplateWorkflowDelayedRouting_DeleteTemplateDelayedRoutingDefinition,w,high,w,2,method-floor,floor,,exact
e1074,docusign,PUT,/v2.1/accounts/{accountId}/templates/auto_match,TemplatesAutoMatch_PutTemplates,w,low,w,2,method-floor,floor,,exact
e1075,docusign,GET,/v2.1/accounts/{accountId}/unsupported_file_types,UnsupportedFileTypes_GetUnsupportedFileTypes,r,high,r,1,method,floor,,exact
e1076,docusign,GET,/v2.1/accounts/{accountId}/users,Users_GetUsers,r,high,r,1,method,floor,,exact
e1077,docusign,PUT,/v2.1/accounts/{accountId}/users,Users_PutUsers,w,high,w,2,method-floor,floor,,exact
e1078,docusign,POST,/v2.1/accounts/{accountId}/users,Users_PostUsers,x,high,x,3,floor-post,floor,,exact
e1079,docusign,DELETE,/v2.1/accounts/{accountId}/users,Users_DeleteUsers,x,high,w,2,method-floor,floor,,leak
e1080,docusign,GET,/v2.1/accounts/{accountId}/users/{userId},User_GetUser,r,high,r,1,method,floor,,exact
e1081,docusign,PUT,/v2.1/accounts/{accountId}/users/{userId},User_PutUser,w,high,w,2,method-floor,floor,,exact
e1082,docusign,POST,/v2.1/accounts/{accountId}/users/{userId}/authorization,UserAuthorization_CreateUserAuthorization,x,high,x,3,floor-post,floor,,exact
e1083,docusign,GET,/v2.1/accounts/{accountId}/users/{userId}/authorization/{authorizationId},UserAuthorization_GetUserAuthorization,r,high,r,1,method,floor,,exact
e1084,docusign,PUT,/v2.1/accounts/{accountId}/users/{userId}/authorization/{authorizationId},UserAuthorization_UpdateUserAuthorization,x,low,w,2,method-floor,floor,,leak
e1085,docusign,DELETE,/v2.1/accounts/{accountId}/users/{userId}/authorization/{authorizationId},UserAuthorization_DeleteUserAuthorization,x,low,w,2,method-floor,floor,,leak
e1086,docusign,GET,/v2.1/accounts/{accountId}/users/{userId}/authorizations,UserAuthorizations_GetPrincipalUserAuthorizations,r,high,r,1,method,floor,,exact
e1087,docusign,POST,/v2.1/accounts/{accountId}/users/{userId}/authorizations,UserAuthorizations_PostUserAuthorizations,x,high,x,3,floor-post,floor,,exact
e1088,docusign,DELETE,/v2.1/accounts/{accountId}/users/{userId}/authorizations,UserAuthorizations_DeleteUserAuthorizations,x,high,w,2,method-floor,floor,,leak
e1089,docusign,GET,/v2.1/accounts/{accountId}/users/{userId}/authorizations/agent,UserAgentAuthorizations_GetAgentUserAuthorizations,r,high,r,1,method,floor,,exact
e1090,docusign,GET,/v2.1/accounts/{accountId}/users/{userId}/cloud_storage,CloudStorage_GetCloudStorageProviders,r,high,r,1,method,floor,,exact
e1091,docusign,POST,/v2.1/accounts/{accountId}/users/{userId}/cloud_storage,CloudStorage_PostCloudStorage,w,high,x,3,floor-post,floor,,over-tight
e1092,docusign,DELETE,/v2.1/accounts/{accountId}/users/{userId}/cloud_storage,CloudStorage_DeleteCloudStorageProviders,x,high,w,2,method-floor,floor,,leak
e1093,docusign,GET,/v2.1/accounts/{accountId}/users/{userId}/cloud_storage/{serviceId},CloudStorage_GetCloudStorage,r,high,r,1,method,floor,,exact
e1094,docusign,DELETE,/v2.1/accounts/{accountId}/users/{userId}/cloud_storage/{serviceId},CloudStorage_DeleteCloudStorage,x,low,w,2,method-floor,floor,,leak
e1095,docusign,GET,/v2.1/accounts/{accountId}/users/{userId}/cloud_storage/{serviceId}/folders,CloudStorageFolder_GetCloudStorageFolderAll,r,high,r,1,method,floor,,exact
e1096,docusign,GET,/v2.1/accounts/{accountId}/users/{userId}/cloud_storage/{serviceId}/folders/{folderId},CloudStorageFolder_GetCloudStorageFolder,r,high,r,1,method,floor,,exact
e1097,docusign,GET,/v2.1/accounts/{accountId}/users/{userId}/custom_settings,UserCustomSettings_GetCustomSettings,r,high,r,1,method,floor,,exact
e1098,docusign,PUT,/v2.1/accounts/{accountId}/users/{userId}/custom_settings,UserCustomSettings_PutCustomSettings,w,high,w,2,method-floor,floor,,exact
e1099,docusign,DELETE,/v2.1/accounts/{accountId}/users/{userId}/custom_settings,UserCustomSettings_DeleteCustomSettings,w,high,w,2,method-floor,floor,,exact
e1100,docusign,GET,/v2.1/accounts/{accountId}/users/{userId}/profile,UserProfile_GetProfile,r,high,r,1,method,floor,,exact
e1101,docusign,PUT,/v2.1/accounts/{accountId}/users/{userId}/profile,UserProfile_PutProfile,w,high,w,2,method-floor,floor,,exact
e1102,docusign,GET,/v2.1/accounts/{accountId}/users/{userId}/profile/image,UserProfileImage_GetUserProfileImage,r,high,r,1,method,floor,,exact
e1103,docusign,PUT,/v2.1/accounts/{accountId}/users/{userId}/profile/image,UserProfileImage_PutUserProfileImage,w,high,w,2,method-floor,floor,,exact
e1104,docusign,DELETE,/v2.1/accounts/{accountId}/users/{userId}/profile/image,UserProfileImage_DeleteUserProfileImage,w,high,w,2,method-floor,floor,,exact
e1105,docusign,GET,/v2.1/accounts/{accountId}/users/{userId}/settings,UserSettings_GetUserSettings,r,high,r,1,method,floor,,exact
e1106,docusign,PUT,/v2.1/accounts/{accountId}/users/{userId}/settings,UserSettings_PutUserSettings,w,high,w,2,method-floor,floor,,exact
e1107,docusign,GET,/v2.1/accounts/{accountId}/users/{userId}/signatures,UserSignatures_GetUserSignatures,r,high,r,1,method,floor,,exact
e1108,docusign,PUT,/v2.1/accounts/{accountId}/users/{userId}/signatures,UserSignatures_PutUserSignature,w,low,w,2,method-floor,floor,,exact
e1109,docusign,POST,/v2.1/accounts/{accountId}/users/{userId}/signatures,UserSignatures_PostUserSignatures,x,high,x,3,floor-post,floor,,exact
e1110,docusign,GET,/v2.1/accounts/{accountId}/users/{userId}/signatures/{signatureId},UserSignatures_GetUserSignature,r,high,r,1,method,floor,,exact
e1111,docusign,PUT,/v2.1/accounts/{accountId}/users/{userId}/signatures/{signatureId},UserSignatures_PutUserSignatureById,w,low,w,2,method-floor,floor,,exact
e1112,docusign,DELETE,/v2.1/accounts/{accountId}/users/{userId}/signatures/{signatureId},UserSignatures_DeleteUserSignature,w,high,w,2,method-floor,floor,,exact
e1113,docusign,GET,/v2.1/accounts/{accountId}/users/{userId}/signatures/{signatureId}/{imageType},UserSignatures_GetUserSignatureImage,r,high,r,1,method,floor,,exact
e1114,docusign,PUT,/v2.1/accounts/{accountId}/users/{userId}/signatures/{signatureId}/{imageType},UserSignatures_PutUserSignatureImage,w,high,w,2,method-floor,floor,,exact
e1115,docusign,DELETE,/v2.1/accounts/{accountId}/users/{userId}/signatures/{signatureId}/{imageType},UserSignatures_DeleteUserSignatureImage,w,high,w,2,method-floor,floor,,exact
e1116,docusign,POST,/v2.1/accounts/{accountId}/views/console,Views_PostAccountConsoleView,x,low,x,3,floor-post,floor,,exact
e1117,docusign,GET,/v2.1/accounts/{accountId}/watermark,Watermark_GetWatermark,r,high,r,1,method,floor,,exact
e1118,docusign,PUT,/v2.1/accounts/{accountId}/watermark,Watermark_PutWatermark,w,high,w,2,method-floor,floor,,exact
e1119,docusign,PUT,/v2.1/accounts/{accountId}/watermark/preview,WatermarkPreview_PutWatermarkPreview,w,low,w,2,method-floor,floor,,exact
e1120,docusign,GET,/v2.1/accounts/{accountId}/workspaces,Workspace_GetWorkspaces,r,high,r,1,method,floor,,exact
e1121,docusign,POST,/v2.1/accounts/{accountId}/workspaces,Workspace_PostWorkspace,x,high,x,3,floor-post,floor,,exact
e1122,docusign,GET,/v2.1/accounts/{accountId}/workspaces/{workspaceId},Workspace_GetWorkspace,r,high,r,1,method,floor,,exact
e1123,docusign,PUT,/v2.1/accounts/{accountId}/workspaces/{workspaceId},Workspace_PutWorkspace,w,high,w,2,method-floor,floor,,exact
e1124,docusign,DELETE,/v2.1/accounts/{accountId}/workspaces/{workspaceId},Workspace_DeleteWorkspace,w,high,w,2,method-floor,floor,,exact
e1125,docusign,GET,/v2.1/accounts/{accountId}/workspaces/{workspaceId}/folders/{folderId},WorkspaceFolder_GetWorkspaceFolder,r,high,r,1,method,floor,,exact
e1126,docusign,DELETE,/v2.1/accounts/{accountId}/workspaces/{workspaceId}/folders/{folderId},WorkspaceFolder_DeleteWorkspaceItems,w,high,w,2,method-floor,floor,,exact
e1127,docusign,POST,/v2.1/accounts/{accountId}/workspaces/{workspaceId}/folders/{folderId}/files,WorkspaceFile_PostWorkspaceFiles,x,high,x,3,floor-post,floor,,exact
e1128,docusign,GET,/v2.1/accounts/{accountId}/workspaces/{workspaceId}/folders/{folderId}/files/{fileId},WorkspaceFile_GetWorkspaceFile,r,high,r,1,method,floor,,exact
e1129,docusign,PUT,/v2.1/accounts/{accountId}/workspaces/{workspaceId}/folders/{folderId}/files/{fileId},WorkspaceFile_PutWorkspaceFile,w,high,w,2,method-floor,floor,,exact
e1130,docusign,GET,/v2.1/accounts/{accountId}/workspaces/{workspaceId}/folders/{folderId}/files/{fileId}/pages,WorkspaceFilePages_GetWorkspaceFilePages,r,high,r,1,method,floor,,exact
e1131,docusign,GET,/v2.1/accounts/provisioning,Accounts_GetProvisioning,r,high,r,1,method,floor,,exact
e1132,docusign,GET,/v2.1/billing_plans,BillingPlans_GetBillingPlans,r,high,r,1,method,floor,,exact
e1133,docusign,GET,/v2.1/billing_plans/{billingPlanId},BillingPlans_GetBillingPlan,r,high,r,1,method,floor,,exact
e1134,docusign,GET,/v2.1/current_user/notary,Notary_GetNotary,r,high,r,1,method,floor,,exact
e1135,docusign,PUT,/v2.1/current_user/notary,Notary_PutNotary,w,high,w,2,method-floor,floor,,exact
e1136,docusign,POST,/v2.1/current_user/notary,Notary_PostNotary,x,high,x,3,floor-post,floor,,exact
e1137,docusign,GET,/v2.1/current_user/notary/journals,NotaryJournals_GetNotaryJournals,r,high,r,1,method,floor,,exact
e1138,docusign,GET,/v2.1/current_user/notary/jurisdictions,NotaryJurisdictions_GetNotaryJurisdictions,r,high,r,1,method,floor,,exact
e1139,docusign,POST,/v2.1/current_user/notary/jurisdictions,NotaryJurisdictions_PostNotaryJurisdictions,x,high,x,3,floor-post,floor,,exact
e1140,docusign,GET,/v2.1/current_user/notary/jurisdictions/{jurisdictionId},NotaryJurisdictions_GetNotaryJurisdiction,r,high,r,1,method,floor,,exact
e1141,docusign,PUT,/v2.1/current_user/notary/jurisdictions/{jurisdictionId},NotaryJurisdictions_PutNotaryJurisdiction,w,high,w,2,method-floor,floor,,exact
e1142,docusign,DELETE,/v2.1/current_user/notary/jurisdictions/{jurisdictionId},NotaryJurisdictions_DeleteNotaryJurisdiction,w,high,w,2,method-floor,floor,,exact
e1143,docusign,GET,/v2.1/current_user/password_rules,PasswordRules_GetPasswordRules,r,high,r,1,method,floor,,exact
e1144,docusign,GET,/v2.1/diagnostics/request_logs,APIRequestLog_GetRequestLogs,r,high,r,1,method,floor,,exact
e1145,docusign,DELETE,/v2.1/diagnostics/request_logs,APIRequestLog_DeleteRequestLogs,w,high,w,2,method-floor,floor,,exact
e1146,docusign,GET,/v2.1/diagnostics/request_logs/{requestLogId},APIRequestLog_GetRequestLog,r,high,r,1,method,floor,,exact
e1147,docusign,GET,/v2.1/diagnostics/settings,APIRequestLog_GetRequestLogSettings,r,high,r,1,method,floor,,exact
e1148,docusign,PUT,/v2.1/diagnostics/settings,APIRequestLog_PutRequestLogSettings,w,high,w,2,method-floor,floor,,exact
e1149,xero,GET,/Accounts,getAccounts,r,high,r,1,method,floor,,exact
e1150,xero,PUT,/Accounts,createAccount,x,low,w,2,method-floor,floor,,leak
e1151,xero,GET,/Accounts/{AccountID},getAccount,r,high,r,1,method,floor,,exact
e1152,xero,POST,/Accounts/{AccountID},updateAccount,w,high,w,2,modify-verb,list,update,exact
e1153,xero,DELETE,/Accounts/{AccountID},deleteAccount,w,high,w,2,method-floor,floor,,exact
e1154,xero,GET,/Accounts/{AccountID}/Attachments,getAccountAttachments,r,high,r,1,method,floor,,exact
e1155,xero,GET,/Accounts/{AccountID}/Attachments/{AttachmentID},getAccountAttachmentById,r,high,r,1,method,floor,,exact
e1156,xero,GET,/Accounts/{AccountID}/Attachments/{FileName},getAccountAttachmentByFileName,r,high,r,1,method,floor,,exact
e1157,xero,PUT,/Accounts/{AccountID}/Attachments/{FileName},createAccountAttachmentByFileName,x,low,w,2,method-floor,floor,,leak
e1158,xero,POST,/Accounts/{AccountID}/Attachments/{FileName},updateAccountAttachmentByFileName,w,high,w,2,modify-verb,list,update,exact
e1159,xero,GET,/BatchPayments,getBatchPayments,r,high,r,1,method,floor,,exact
e1160,xero,PUT,/BatchPayments,createBatchPayment,x,high,w,2,method-floor,floor,,leak
e1161,xero,POST,/BatchPayments,deleteBatchPayment,w,low,w,2,modify-verb-summary,list,update,exact
e1162,xero,GET,/BatchPayments/{BatchPaymentID},getBatchPayment,r,high,r,1,method,floor,,exact
e1163,xero,POST,/BatchPayments/{BatchPaymentID},deleteBatchPaymentByUrlParam,w,low,w,2,modify-verb-summary,list,update,exact
e1164,xero,GET,/BatchPayments/{BatchPaymentID}/History,getBatchPaymentHistory,r,high,r,1,method,floor,,exact
e1165,xero,PUT,/BatchPayments/{BatchPaymentID}/History,createBatchPaymentHistoryRecord,x,high,w,2,method-floor,floor,,leak
e1166,xero,GET,/BankTransactions,getBankTransactions,r,high,r,1,method,floor,,exact
e1167,xero,PUT,/BankTransactions,createBankTransactions,x,low,w,2,method-floor,floor,,leak
e1168,xero,POST,/BankTransactions,updateOrCreateBankTransactions,x,low,w,2,modify-verb,list,update,leak
e1169,xero,GET,/BankTransactions/{BankTransactionID},getBankTransaction,r,high,r,1,method,floor,,exact
e1170,xero,POST,/BankTransactions/{BankTransactionID},updateBankTransaction,w,high,w,2,modify-verb,list,update,exact
e1171,xero,GET,/BankTransactions/{BankTransactionID}/Attachments,getBankTransactionAttachments,r,high,r,1,method,floor,,exact
e1172,xero,GET,/BankTransactions/{BankTransactionID}/Attachments/{AttachmentID},getBankTransactionAttachmentById,r,high,r,1,method,floor,,exact
e1173,xero,GET,/BankTransactions/{BankTransactionID}/Attachments/{FileName},getBankTransactionAttachmentByFileName,r,high,r,1,method,floor,,exact
e1174,xero,PUT,/BankTransactions/{BankTransactionID}/Attachments/{FileName},createBankTransactionAttachmentByFileName,x,low,w,2,method-floor,floor,,leak
e1175,xero,POST,/BankTransactions/{BankTransactionID}/Attachments/{FileName},updateBankTransactionAttachmentByFileName,w,high,w,2,modify-verb,list,update,exact
e1176,xero,GET,/BankTransactions/{BankTransactionID}/History,getBankTransactionsHistory,r,high,r,1,method,floor,,exact
e1177,xero,PUT,/BankTransactions/{BankTransactionID}/History,createBankTransactionHistoryRecord,x,low,w,2,method-floor,floor,,leak
e1178,xero,GET,/BankTransfers,getBankTransfers,r,high,r,1,method,floor,,exact
e1179,xero,PUT,/BankTransfers,createBankTransfer,x,high,w,2,method-floor,floor,,leak
e1180,xero,POST,/BankTransfers,deleteBankTransfers,w,high,w,2,modify-verb-summary,list,delete,exact
e1181,xero,GET,/BankTransfers/{BankTransferID},getBankTransfer,r,high,r,1,method,floor,,exact
e1182,xero,POST,/BankTransfers/{BankTransferID},deleteBankTransfer,w,high,w,2,modify-verb-summary,list,delete,exact
e1183,xero,GET,/BankTransfers/{BankTransferID}/Attachments,getBankTransferAttachments,r,high,r,1,method,floor,,exact
e1184,xero,GET,/BankTransfers/{BankTransferID}/Attachments/{AttachmentID},getBankTransferAttachmentById,r,high,r,1,method,floor,,exact
e1185,xero,GET,/BankTransfers/{BankTransferID}/Attachments/{FileName},getBankTransferAttachmentByFileName,r,high,r,1,method,floor,,exact
e1186,xero,PUT,/BankTransfers/{BankTransferID}/Attachments/{FileName},createBankTransferAttachmentByFileName,x,low,w,2,method-floor,floor,,leak
e1187,xero,POST,/BankTransfers/{BankTransferID}/Attachments/{FileName},updateBankTransferAttachmentByFileName,w,low,w,2,modify-verb,list,update,exact
e1188,xero,GET,/BankTransfers/{BankTransferID}/History,getBankTransferHistory,r,high,r,1,method,floor,,exact
e1189,xero,PUT,/BankTransfers/{BankTransferID}/History,createBankTransferHistoryRecord,x,low,w,2,method-floor,floor,,leak
e1190,xero,GET,/BrandingThemes,getBrandingThemes,r,high,r,1,method,floor,,exact
e1191,xero,GET,/BrandingThemes/{BrandingThemeID},getBrandingTheme,r,high,r,1,method,floor,,exact
e1192,xero,GET,/BrandingThemes/{BrandingThemeID}/PaymentServices,getBrandingThemePaymentServices,r,high,r,1,method,floor,,exact
e1193,xero,POST,/BrandingThemes/{BrandingThemeID}/PaymentServices,createBrandingThemePaymentServices,x,low,x,3,floor-post,floor,,exact
e1194,xero,GET,/Budgets,getBudgets,r,high,r,1,method,floor,,exact
e1195,xero,GET,/Budgets/{BudgetID},getBudget,r,high,r,1,method,floor,,exact
e1196,xero,GET,/Contacts,getContacts,r,high,r,1,method,floor,,exact
e1197,xero,PUT,/Contacts,createContacts,x,low,w,2,method-floor,floor,,leak
e1198,xero,POST,/Contacts,updateOrCreateContacts,x,high,w,2,modify-verb,list,update,leak
