set,repo,path,method,operationId,gt_class,callbacks_present,desc_mentions_callback,description,doc_has_webhooks,doc_oauth2_flows_with_scopes,doc_security_scheme_external_ref,doc_top_level_security,has200,has201,has202,has204,has_description,has_operationId,has_summary,idempotency_header_param,party_id_param,requestBody_media_type,requestBody_party_money,requestBody_present,requestBody_props,resolved,resource_schema_found,resource_schema_from,resource_schema_party_field,resource_schema_props,security_present,security_scheme_count,security_scopes,status_codes,summary,x_extension_keys
camara,WebRTC,/subscriptions/{subscriptionId},GET,retrieveNotificationChannelSubscription,r,false,false,Retrieve webrtc-events subscription detailed information for a given subscription. Including configuration data and current status.,false,false,false,false,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/subscriptions/{subscriptionId},true,protocol|sink|types|config|id|startsAt|expiresAt|status,true,1,webrtc-events-subscriptions:read,200|400|401|403|404,Retrieve a webrtc-events event subscription,
camara,WebRTC,/subscriptions/{subscriptionId},PUT,updateNotificationChannelSubscription,w,false,true,"Update a given webrtc-events subscription without changing its identity. This operation is idempotent. Repeating the same update request results in the same final subscription state. Either or both of the following attributes may be updated: - `sinkCredential` - `config.subscriptionExpireTime` The subscription `sink`, event types, and `config.subscriptionDetail` are not modified by this operation.",false,false,false,false,true,false,false,false,true,true,true,false,false,application/json,false,true,sinkCredential|config,true,true,/subscriptions/{subscriptionId},true,protocol|sink|types|config|id|startsAt|expiresAt|status,true,1,webrtc-events-subscriptions:update,200|400|401|403|404|422|429,Update a webrtc-events event subscription,
camara,eSimRemoteManagement,/profile/download,POST,profileDownload,x,false,false,Download and optionally install a new eSIM profile to the device. This is an asynchronous operation that returns a task ID for status tracking.,false,false,false,false,true,false,false,false,true,true,true,false,false,application/json,true,true,protocol|sink|types|config,true,false,,false,,true,1,esim-remote-management:download,200|400|401|403|404|500|503,Download profile,
camara,eSimRemoteManagement,/profile/downloaded-list,POST,profileList,r,false,false,"Retrieve a list of all eSIM profiles currently downloaded on the device, including their status (enabled/disabled), ICCID, and other metadata.",false,false,false,false,true,false,false,false,true,true,true,false,false,application/json,false,true,timestamp|sequenceNum|clientId|data,true,false,,false,,true,1,esim-remote-management:downloadedlist,200|400|401|403|404|500|503,Query downloaded profile list,
camara,eSimRemoteManagement,/profile/oper,POST,profileOperation,x,false,false,"Perform lifecycle operations on an eSIM profile including enable, disable, or delete. This is an asynchronous operation that returns a task ID for status tracking.",false,false,false,false,true,false,false,false,true,true,true,false,false,application/json,true,true,protocol|sink|types|config,true,false,,false,,true,1,esim-remote-management:oper,200|400|401|403|404|500|503,Perform profile operation,
camara,eSimRemoteManagement,/profile/result/query,POST,profileResultQuery,r,false,false,"Query the result of an asynchronous profile operation (download, enable, disable, delete) using the task ID returned from a previous operation request.",false,false,false,false,true,false,false,false,true,true,true,false,false,application/json,false,true,timestamp|sequenceNum|clientId|data,true,false,,false,,true,1,esim-remote-management:query,200|400|401|403|404|500|503,Query profile operation result,
holdout1,github,/app/installations/{installation_id},DELETE,apps/delete-installation,x,false,false,"Uninstalls a GitHub App on a user, organization, or enterprise account. If you prefer to temporarily suspend an app's access to your account's resources, then we recommend the ""[Suspend an app installation](https://docs.github.com/rest/apps/apps#suspend-an-app-installation)"" endpoint. You must use a [JWT](https://docs.github.com/apps/building-github-apps/authenticating-with-github-apps/#authenticating-as-a-github-app) to access this endpoint.",true,false,false,false,false,false,false,true,true,true,true,false,false,,false,false,,true,true,/app/installations/{installation_id},true,id|account|repository_selection|access_tokens_url|repositories_url|html_url|app_id|client_id|target_id|target_type|permissions|events|created_at|updated_at|single_file_name|has_multiple_single_files|single_file_paths|app_slug|suspended_by|suspended_at|contact_email,false,0,,204|404,Delete an installation for the authenticated app,x-github|x-github-breaking-changes
holdout1,github,/applications/{client_id}/token,DELETE,apps/delete-token,x,false,false,OAuth or GitHub application owners can revoke a single token for an OAuth application or a GitHub application with an OAuth authorization.,true,false,false,false,false,false,false,true,true,true,true,false,false,application/json,true,true,access_token,true,false,,false,,false,0,,204|422,Delete an app token,x-github
holdout1,github,/enterprises/{enterprise}/code-security/configurations/{configuration_id},DELETE,code-security/delete-configuration-for-enterprise,w,false,false,Deletes a code security configuration from an enterprise. Repositories attached to the configuration will retain their settings but will no longer be associated with the configuration. The authenticated user must be an administrator for the enterprise to use this endpoint. OAuth app tokens and personal access tokens (classic) need the `admin:enterprise` scope to use this endpoint.,true,false,false,false,false,false,false,true,true,true,true,false,false,,false,false,,true,true,/enterprises/{enterprise}/code-security/configurations/{configuration_id},true,id|name|target_type|description|advanced_security|dependency_graph|dependency_graph_autosubmit_action|dependency_graph_autosubmit_action_options|dependabot_alerts|dependabot_security_updates|dependabot_delegated_alert_dismissal|code_scanning_options|code_scanning_default_setup|code_scanning_default_setup_options|code_scanning_delegated_alert_dismissal|secret_scanning|secret_scanning_push_protection|secret_scanning_delegated_bypass|secret_scanning_delegated_bypass_options|secret_scanning_validity_checks|secret_scanning_non_provider_patterns|secret_scanning_generic_secrets|secret_scanning_delegated_alert_dismissal|secret_scanning_extended_metadata|private_vulnerability_reporting|enforcement|url|html_url|created_at|updated_at,false,0,,204|400|403|404|409,Delete a code security configuration for an enterprise,x-github
holdout1,github,/enterprises/{enterprise}/dependabot/repository-access/default-level,PUT,dependabot/set-repository-access-default-level-for-enterprise,w,false,false,"Sets the default level of repository access Dependabot will have while performing an update across organizations in the enterprise. Available values are: - 'public' - Dependabot will only have access to public repositories, unless access is explicitly granted to non-public repositories. - 'internal' - Dependabot will only have access to public and internal repositories, unless access is explicitly granted to private repositories. The authenticated user must be an enterprise owner to use this endpoint.",true,false,false,false,false,false,false,true,true,true,true,false,false,application/json,false,true,default_level,true,false,,false,,false,0,,204|403|404,Set the default repository access level for Dependabot in an enterprise,x-github
holdout1,github,/enterprises/{enterprise}/teams/{enterprise-team}/organizations/{org},PUT,enterprise-team-organizations/add,x,false,false,Assign an enterprise team to an organization.,true,false,false,false,false,true,false,false,true,true,true,false,false,,false,false,,true,true,/enterprises/{enterprise}/teams/{enterprise-team}/organizations/{org},true,login|id|node_id|url|repos_url|events_url|hooks_url|issues_url|members_url|public_members_url|avatar_url|description,false,0,,201,Add an organization assignment,x-github
holdout1,github,/gists/{gist_id}/star,DELETE,gists/unstar,w,false,false,,true,false,false,false,false,false,false,true,false,true,true,false,false,,false,false,,true,false,,false,,false,0,,204|304|403|404,Unstar a gist,x-github
holdout1,github,/notifications/threads/{thread_id},DELETE,activity/mark-thread-as-done,w,false,true,"Marks a thread as ""done."" Marking a thread as ""done"" is equivalent to marking a notification in your notification inbox on GitHub as done: https://github.com/notifications.",true,false,false,false,false,false,false,true,true,true,true,false,false,,false,false,,true,true,/notifications/threads/{thread_id},true,id|repository|subject|reason|unread|updated_at|last_read_at|url|subscription_url,false,0,,204,Mark a thread as done,x-github
holdout1,github,/organizations/{org}/actions/cache/storage-limit,PUT,actions/set-actions-cache-storage-limit-for-organization,w,false,false,Sets GitHub Actions cache storage limit for an organization. All organizations and repositories under this organization may not set a higher cache storage limit. OAuth tokens and personal access tokens (classic) need the `admin:organization` scope to use this endpoint.,true,false,false,false,false,false,false,true,true,true,true,false,false,application/json,false,true,max_cache_size_gb,true,true,/organizations/{org}/actions/cache/storage-limit,false,max_cache_size_gb,false,0,,204|400|403|404,Set GitHub Actions cache storage limit for an organization,x-github
